"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"38337","전남광주통합특별시 순천시 조례동","766","0766","0000","시대","전세","36.3680","202505","20","5,084","0","13","1995","비봉2길 22","-","-","-","","","아파트"
"38338","전남광주통합특별시 순천시 조례동","1599-8","1599","0008","(1599-8)","전세","47.3600","202505","20","6,300","0","7","2013","장선배기길 6-33","202506~202706","신규","-","","","아파트"
"38339","전남광주통합특별시 여수시 문수동","450-1","0450","0001","부영9차","월세","39.8400","202505","20","3,775","11","8","1996","여문2로 61","202506~202606","갱신","-","3,775","11","아파트"
"38340","전남광주통합특별시 여수시 여서동","496-1","0496","0001","부영7차","전세","60.0000","202505","20","7,202","0","10","1993","여서로 188","202507~202607","갱신","-","7,202","0","아파트"
"38341","전남광주통합특별시 여수시 여서동","496-1","0496","0001","부영7차","전세","60.0000","202505","20","7,202","0","10","1993","여서로 188","202505~202605","갱신","-","7,202","0","아파트"
"38342","전남광주통합특별시 순천시 조곡동","566","0566","0000","금강메트로빌","전세","84.6737","202505","20","13,000","0","12","2004","둑실5길 25","202508~202708","신규","-","","","아파트"
"38343","전남광주통합특별시 여수시 신기동","6","0006","0000","주공3","월세","39.6900","202505","20","300","30","2","1989","신기북7길 60","202407~202607","신규","-","","","아파트"
"38344","전남광주통합특별시 광양시 마동","1295","1295","0000","덕진광양의봄프리미엄아파트(1단지)","전세","67.7020","202505","20","12,440","0","10","2016","중마로 367","-","-","-","","","아파트"
"38345","전남광주통합특별시 광양시 마동","1295","1295","0000","덕진광양의봄프리미엄아파트(1단지)","월세","67.7020","202505","20","11,000","7","8","2016","중마로 367","-","-","-","","","아파트"
"38346","전남광주통합특별시 동구 계림동","1827","1827","0000","그랜드센트럴","전세","119.9360","202505","20","47,000","0","1","2020","경양로 234","202507~202707","신규","-","","","아파트"
"38347","전남광주통합특별시 동구 산수동","723","0723","0000","무등산그린웰로제비앙","전세","84.9377","202505","20","26,250","0","14","2019","동계로 38","202505~202705","갱신","-","25,000","0","아파트"
"38348","전남광주통합특별시 광산구 월곡동","613-1","0613","0001","금호타운","월세","59.7800","202505","20","2,000","45","12","1991","월곡산정로 80","202506~202706","신규","-","","","아파트"
"38349","전남광주통합특별시 광산구 산정동","1119","1119","0000","부영애시앙1차(산정셀트리움)","전세","84.8198","202505","20","21,000","0","13","2008","목련로 42","202506~202706","갱신","사용","20,000","0","아파트"
"38350","전남광주통합특별시 남구 봉선동","1092","1092","0000","봉선동제일풍경채엘리트파크","전세","84.9680","202505","20","33,000","0","20","2016","제석로80번길 5","202506~202508","신규","-","","","아파트"
"38351","전남광주통합특별시 남구 봉선동","983","0983","0000","라인하이츠","월세","31.8000","202505","20","300","30","1","1987","대남대로159번길 31","202505~202705","신규","-","","","아파트"
"38352","전남광주통합특별시 광양시 금호동","624-13","0624","0013","사랑","전세","81.3100","202505","20","6,000","0","2","1991","금호로 73","202506~202706","신규","-","","","아파트"
"38353","전남광주통합특별시 광산구 월곡동","538-2","0538","0002","하남부영","전세","60.0000","202505","20","7,596","0","9","1992","사암로 251","202505~202605","갱신","-","7,288","0","아파트"
"38354","전남광주통합특별시 광산구 산정동","1023","1023","0000","다사로움1단지","월세","48.0480","202505","20","3,088","18","13","2009","목련로21번길 45","202506~202705","갱신","-","2,861","17","아파트"
"38355","전남광주통합특별시 광산구 월곡동","538-2","0538","0002","하남부영","전세","60.0000","202505","20","7,596","0","3","1992","사암로 251","202506~202606","신규","-","","","아파트"
"38356","전남광주통합특별시 광산구 월곡동","685-1","0685","0001","운남주공10단지","전세","59.9200","202505","20","17,300","0","17","2003","사암로340번길 30","202508~202708","갱신","-","16,500","0","아파트"
"38357","전남광주통합특별시 남구 방림동","556-1","0556","0001","라인효친1","월세","59.3100","202505","20","1,000","50","11","1989","용대로 131","202506~202706","신규","-","","","아파트"
"38358","전남광주통합특별시 남구 방림동","556-1","0556","0001","라인효친1","월세","59.3100","202505","20","3,000","25","10","1989","용대로 131","202506~202706","신규","-","","","아파트"
"38359","전남광주통합특별시 동구 산수동","723","0723","0000","무등산그린웰로제비앙","전세","84.9377","202505","20","26,250","0","14","2019","동계로 38","202505~202705","갱신","사용","25,000","0","아파트"
"38360","전남광주통합특별시 광산구 흑석동","517","0517","0000","장자울마을휴먼시아4단지","월세","46.9000","202505","20","4,330","7","13","2009","풍영로145번길 43","202504~202705","갱신","-","2,830","15","아파트"
"38361","전남광주통합특별시 남구 송하동","43-28","0043","0028","금호타운","전세","59.5500","202505","20","11,000","0","13","1996","효덕로 291","202505~202705","신규","-","","","아파트"
"38362","전남광주통합특별시 남구 노대동","726","0726","0000","송화마을휴먼시아(진월2블럭주공)","월세","59.8800","202505","20","4,233","24","1","2007","효우로60번길 37","202505~202706","신규","-","","","아파트"
"38363","전남광주통합특별시 남구 행암동","556","0556","0000","효천엘에이치천년나무1단지","월세","36.0300","202505","20","1,421","18","10","2014","효우로 262","202506~202705","갱신","-","1,357","17","아파트"
"38364","전남광주통합특별시 광양시 중동","1686","1686","0000","성호1차","월세","59.9400","202505","20","500","45","8","1998","광장로 112-20","202506~202706","신규","-","","","아파트"
"38365","전남광주통합특별시 광양시 중동","1665","1665","0000","성호2차(201~205동)","월세","59.7900","202505","20","500","48","11","2003","광장로 70","202506~202605","신규","-","","","아파트"
"38366","전남광주통합특별시 광양시 중동","1665","1665","0000","성호2차(201~205동)","월세","59.7900","202505","20","500","48","11","2003","광장로 70","202506~202605","신규","-","","","아파트"
"38367","전남광주통합특별시 남구 임암동","731","0731","0000","광주효천1엘에이치3단지","월세","44.9700","202505","20","5,612","9","18","2020","효천중앙로 35","202507~202706","신규","-","","","아파트"
"38368","전남광주통합특별시 남구 임암동","728","0728","0000","효천시티프라디움","전세","84.9948","202505","20","26,000","0","17","2019","효천2로 1","202506~202706","갱신","-","25,000","0","아파트"
"38369","전남광주통합특별시 광양시 마동","1309","1309","0000","광양동문디이스트","전세","84.9681","202505","20","16,800","0","12","2023","눈소10길 58","202506~202706","갱신","사용","16,000","0","아파트"
"38370","전남광주통합특별시 광양시 마동","1295","1295","0000","덕진광양의봄프리미엄아파트(1단지)","전세","59.9902","202505","20","9,850","0","6","2016","중마로 367","202506~202706","신규","-","","","아파트"
"38371","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202505","20","14,291","0","14","2017","빛가람로 800","202505~202605","갱신","-","14,108","0","아파트"
"38372","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202505","20","20,330","0","8","2015","웅천로 261","202506~202606","갱신","-","19,835","0","아파트"
"38373","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","월세","84.3616","202505","20","17,939","12","1","2015","웅천로 261","202505~202605","갱신","-","17,502","12","아파트"
"38374","전남광주통합특별시 여수시 웅천동","1853","1853","0000","여수웅천사랑으로부영5차아파트","전세","59.9284","202505","20","16,320","0","11","2017","웅천로 190","202506~202606","신규","-","","","아파트"
"38375","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202505","20","20,330","0","7","2015","웅천로 261","202505~202605","갱신","-","19,835","0","아파트"
"38376","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202505","20","14,291","0","17","2017","빛가람로 800","202505~202605","갱신","-","14,108","0","아파트"
"38377","전남광주통합특별시 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","월세","84.9826","202505","20","10,881","14","1","2017","빛가람로 800","202506~202606","갱신","-","10,742","14","아파트"
"38378","전남광주통합특별시 여수시 웅천동","1853","1853","0000","여수웅천사랑으로부영5차아파트","전세","59.9284","202505","20","16,320","0","6","2017","웅천로 190","202506~202606","갱신","-","16,111","0","아파트"
"38379","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202505","20","20,330","0","6","2015","웅천로 261","202506~202606","신규","-","","","아파트"
"38380","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202505","20","20,330","0","8","2015","웅천로 261","202506~202606","갱신","-","19,835","0","아파트"
"38381","전남광주통합특별시 나주시 이창동","714-1","0714","0001","나주이창LH1단지","월세","36.5400","202505","20","2,106","14","4","2022","이창택지길 37-7","202505~202706","신규","-","","","아파트"
"38382","전남광주통합특별시 여수시 웅천동","1831","1831","0000","여수웅천부영3차","전세","59.9284","202505","20","15,068","0","2","2015","웅천로 291","202505~202605","갱신","-","14,701","0","아파트"
"38383","전남광주통합특별시 여수시 웅천동","1889-1","1889","0001","포레나여수웅천2단지","전세","84.9552","202505","20","35,000","0","17","2019","웅천남8로 23","202506~202706","신규","-","","","아파트"
"38384","전남광주통합특별시 여수시 웅천동","1889-1","1889","0001","포레나여수웅천2단지","월세","84.9552","202505","20","12,000","65","20","2019","웅천남8로 23","202507~202706","신규","-","","","아파트"
"38385","전남광주통합특별시 나주시 빛가람동","551","0551","0000","사랑으로부영2단지","전세","84.9868","202505","20","13,741","0","11","2015","그린로 125","202506~202606","갱신","-","13,565","0","아파트"
"38386","전남광주통합특별시 광산구 신가동","1336","1336","0000","모아엘가더수완","전세","84.9831","202505","20","34,000","0","3","2022","목련로381번길 27","202507~202707","신규","-","","","아파트"
"38387","전남광주통합특별시 광산구 우산동","1620","1620","0000","국제미소래","전세","59.4918","202505","20","15,410","0","9","2017","용아로 175","202505~202705","신규","-","","","아파트"
"38388","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","월세","75.9493","202505","20","2,000","85","4","2020","금봉로 106","202505~202605","갱신","-","200","80","아파트"
