"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1745","전남광주통합특별시 동구 서석동","94-6","0094","0006","플러스","월세","13.2800","202402","28","300","34","3","2015","백서로167번길 6-1","202402~202501","신규","-","","","연립다세대"
"1746","전남광주통합특별시 목포시 상동","154","0154","0000","밀포드","전세","37.9800","202402","28","7,800","0","3","2019","영산로 495-1","202403~202603","신규","-","","","연립다세대"
"1747","전남광주통합특별시 순천시 동외동","204-1","0204","0001","해성빌딩(도시형생활주택)","월세","24.2800","202402","28","500","40","6","2013","북문길 84","202402~202502","신규","-","","","연립다세대"
"1748","전남광주통합특별시 광산구 쌍암동","694-125","0694","0125","해피타운","월세","26.7200","202402","28","300","39","3","2012","임방울대로826번길 7-32","202403~202503","신규","-","","","연립다세대"
"1749","전남광주통합특별시 순천시 석현동","217-3","0217","0003","예그리나","월세","21.2800","202402","28","200","30","5","2013","오리정1길 5","202402~202502","신규","-","","","연립다세대"
"1750","전남광주통합특별시 광산구 수완동","1903","1903","0000","수완대라수어썸테라스","월세","84.8864","202402","28","5,000","60","-1","2024","왕버들로252번길 10","202403~202603","신규","-","","","연립다세대"
"1751","전남광주통합특별시 북구 중흥동","365-27","0365","0027","빛가람","월세","15.2250","202402","28","200","20","5","2011","서양로93번길 61","202403~202503","신규","-","","","연립다세대"
"1752","전남광주통합특별시 남구 백운동","629-1","0629","0001","서광","전세","54.4000","202402","27","9,500","0","2","1982","백양로7번길 16-16","202403~202603","신규","-","","","연립다세대"
"1753","전남광주통합특별시 여수시 덕충동","1765-3","1765","0003","누리빌라","월세","82.7600","202402","27","6,000","58","4","2019","충민공원길 24","202403~202503","신규","-","","","연립다세대"
"1754","전남광주통합특별시 여수시 웅천동","1866-1","1866","0001","포레나여수웅천더테라스2단지","전세","136.9334","202402","27","55,000","0","2","2020","웅천남1로 99","202403~202603","신규","-","","","연립다세대"
"1755","전남광주통합특별시 순천시 석현동","217-4","0217","0004","다빈치","전세","26.7100","202402","27","5,500","0","5","2014","오리정1길 9","202402~202502","신규","-","","","연립다세대"
"1756","전남광주통합특별시 여수시 돌산읍 우두리","702-19","0702","0019","캐슬런B동","전세","74.1200","202402","27","6,000","0","3","2014","돌산로 3530-12","202403~202603","신규","-","","","연립다세대"
"1757","전남광주통합특별시 여수시 주삼동","1027","1027","0000","파인빌리지","월세","28.2500","202402","27","500","50","1","2020","주삼덕양로 189","202403~202502","신규","-","","","연립다세대"
"1758","전남광주통합특별시 장흥군 장흥읍 건산리","75-20","0075","0020","동산102동","월세","57.3350","202402","27","0","40","4","2010","못골길 32","202403~202602","신규","-","","","연립다세대"
"1759","전남광주통합특별시 여수시 미평동","670-3","0670","0003","백년빌딩","월세","23.4975","202402","27","300","40","3","2013","미평9길 20-1","202402~202502","신규","-","","","연립다세대"
"1760","전남광주통합특별시 여수시 돌산읍 우두리","702-19","0702","0019","캐슬런B동","전세","74.1200","202402","27","6,000","0","3","2014","돌산로 3530-12","202404~202604","신규","-","","","연립다세대"
"1761","전남광주통합특별시 서구 쌍촌동","474-25","0474","0025","솔빛예가103동","전세","63.7900","202402","27","14,500","0","3","2016","화정로21번길 20-6","202403~202603","신규","-","","","연립다세대"
"1762","전남광주통합특별시 순천시 가곡동","446","0446","0000","가로수빌샵1","월세","28.8500","202402","27","200","36","3","2016","안신기1길 26","202402~202502","신규","-","","","연립다세대"
"1763","전남광주통합특별시 여수시 여서동","371-1","0371","0001","오션빌","월세","19.5063","202402","27","100","36","2","2013","여서2로 32","202403~202502","신규","-","","","연립다세대"
"1764","전남광주통합특별시 순천시 가곡동","446","0446","0000","가로수빌샵1","월세","28.8500","202402","26","200","36","2","2016","안신기1길 26","202402~202502","신규","-","","","연립다세대"
"1765","전남광주통합특별시 광양시 중동","1358-2","1358","0002","대성주택","월세","26.5200","202402","26","300","50","4","1998","행정1길 8","202402~202502","신규","-","","","연립다세대"
"1766","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","전세","16.0712","202402","26","4,800","0","2","2012","상무대로884번길 17-4","202403~202602","신규","-","","","연립다세대"
"1767","전남광주통합특별시 서구 쌍촌동","972-8","0972","0008","무등펠리스","월세","26.2300","202402","26","300","42","3","2014","상무민주로5번길 16","202402~202502","신규","-","","","연립다세대"
"1768","전남광주통합특별시 장흥군 장흥읍 우산리","16-1","0016","0001","성은","월세","28.9700","202402","26","200","30","2","2000","우드랜드길 136","202402~202502","신규","-","","","연립다세대"
"1769","전남광주통합특별시 북구 양산동","709","0709","0000","휴먼빌","월세","51.4091","202402","26","553","9","2","2012","양산택지로51번길 6-17","202402~202606","신규","-","","","연립다세대"
"1770","전남광주통합특별시 함평군 함평읍 내교리","366-6","0366","0006","나비빌라","월세","84.9800","202402","26","600","54","3","2005","내대화길 119","202403~202603","신규","-","","","연립다세대"
"1771","전남광주통합특별시 북구 중흥동","678-12","0678","0012","태광베스트빌","월세","36.5500","202402","26","300","32","4","2004","경양로 192","202402~202502","갱신","-","300","32","연립다세대"
"1772","전남광주통합특별시 강진군 군동면 호계리","1056-2","1056","0002","청자베스트빌","월세","41.3777","202402","26","1,000","40","4","2012","진흥로 11-1","202402~202602","갱신","-","1,000","40","연립다세대"
"1773","전남광주통합특별시 동구 소태동","1108","1108","0000","무등산수안채","전세","84.4182","202402","26","19,000","0","2","2018","태봉길13번길 13","202403~202403","갱신","-","19,000","0","연립다세대"
"1774","전남광주통합특별시 북구 신안동","238-4","0238","0004","미소가득빌라","월세","18.8781","202402","26","200","3","3","2011","자미로23번길 13","202402~202502","신규","-","","","연립다세대"
"1775","전남광주통합특별시 장흥군 장흥읍 원도리","300-11","0300","0011","동산주택(나)","월세","76.3100","202402","26","1,000","50","2","1994","문림로 48","202402~202602","신규","-","","","연립다세대"
"1776","전남광주통합특별시 동구 학동","29-10","0029","0010","대성하이빌","전세","24.1400","202402","25","2,800","0","2","2001","남문로 768-6","202403~202503","신규","-","","","연립다세대"
"1777","전남광주통합특별시 북구 신안동","494-15","0494","0015","연주빌","월세","25.4200","202402","25","100","25","3","2003","들자미길 104","202402~202502","신규","-","","","연립다세대"
"1778","전남광주통합특별시 광산구 수완동","269-17","0269","0017","윤슬의아침수완3차","전세","84.9500","202402","25","45,000","0","1","2019","상완길 268","202404~202604","신규","-","","","연립다세대"
"1779","전남광주통합특별시 여수시 미평동","752-1","0752","0001","송해븐하우스(원룸)","월세","14.9325","202402","25","20","35","3","2013","양지6길 29-13","202402~202502","신규","-","","","연립다세대"
"1780","전남광주통합특별시 여수시 미평동","752-1","0752","0001","송해븐하우스(원룸)","월세","14.9325","202402","25","20","35","3","2013","양지6길 29-13","202402~202502","신규","-","","","연립다세대"
"1781","전남광주통합특별시 장흥군 장흥읍 우산리","16-1","0016","0001","성은","월세","27.5400","202402","25","100","30","4","2000","우드랜드길 136","202402~202502","신규","-","","","연립다세대"
"1782","전남광주통합특별시 순천시 가곡동","446","0446","0000","가로수빌샵1","월세","24.0100","202402","25","200","36","2","2016","안신기1길 26","202402~202502","신규","-","","","연립다세대"
"1783","전남광주통합특별시 순천시 가곡동","446","0446","0000","가로수빌샵1","월세","24.0100","202402","25","200","36","2","2016","안신기1길 26","202402~202502","신규","-","","","연립다세대"
"1784","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202402","25","300","35","2","1988","금호로 244","202402~202502","신규","-","","","연립다세대"
"1785","전남광주통합특별시 광산구 쌍암동","668-11","0668","0011","STUDIO23","월세","18.7000","202402","24","300","39","4","2016","첨단중앙로152번길 6-23","202402~202502","신규","-","","","연립다세대"
"1786","전남광주통합특별시 여수시 돌산읍 우두리","702-6","0702","0006","캐슬런A동","전세","83.2650","202402","24","8,000","0","3","2012","돌산로 3530-14","202404~202604","신규","-","","","연립다세대"
"1787","전남광주통합특별시 동구 지산동","461-1","0461","0001","현대하이빌","월세","25.8900","202402","24","100","30","2","2005","지산로 40-1","202502~202602","신규","-","","","연립다세대"
"1788","전남광주통합특별시 동구 지산동","447-13","0447","0013","지산스카이빌","월세","25.4000","202402","24","200","31","2","2004","지산로56번길 8-3","202403~202412","신규","-","","","연립다세대"
"1789","전남광주통합특별시 동구 서석동","468-31","0468","0031","에이플러스","월세","16.1100","202402","24","300","34","2","2013","백서로176번길 2-1","202403~202501","신규","-","","","연립다세대"
"1790","전남광주통합특별시 남구 양림동","66-38","0066","0038","아크레타양림","월세","19.7200","202402","24","500","45","3","2018","백서로 76","202402~202602","신규","-","","","연립다세대"
"1791","전남광주통합특별시 순천시 석현동","97-12","0097","0012","(97-12)","월세","19.0900","202402","24","200","30","5","2014","순천대1길 36-24","202402~202408","신규","-","","","연립다세대"
"1792","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","49.9000","202402","24","500","37","4","1995","소촌로152번길 38","202403~202602","신규","-","","","연립다세대"
"1793","전남광주통합특별시 북구 오치동","858-2","0858","0002","진우빌리지","전세","121.1800","202402","24","16,500","0","4","2004","설죽로370번길 10-24","202405~202605","신규","-","","","연립다세대"
"1794","전남광주통합특별시 광산구 산정동","1141","1141","0000","어등산한국아델리움2단지","전세","84.3857","202402","24","24,000","0","4","2016","여대길 303","202404~202604","신규","-","","","연립다세대"
"1795","전남광주통합특별시 목포시 용당동","1183-11","1183","0011","평화빌라","월세","42.3400","202402","24","500","33","4","1992","산정로238번길 14","202402~202602","신규","-","","","연립다세대"
"1796","전남광주통합특별시 목포시 용해동","334-4","0334","0004","한아름골든빌B","전세","69.3900","202402","23","9,000","0","5","2012","용당로280번길 6","202403~202603","신규","-","","","연립다세대"
"1797","전남광주통합특별시 해남군 해남읍 고도리","95-8","0095","0008","해남애","월세","17.1250","202402","23","500","37","5","2012","고도길 30","202403~202502","신규","-","","","연립다세대"
